Unnamed: 0,Account Name,DBA,City,State,County,Business License App Category Name,Expire Date,Latitude,Longitude,Zip Code,Year,name,synonyms,street_address,city,state,zip,long,lat
1014.0,"Pampered Pups, LLC",Pampered Pups Grooming,Highlands Ranch,CO,DOUGLAS,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.56627659999999,-104.9908047,80129.0,2024.0,,,,,,,,
1015.0,Paws on the Ground Colorado,,Highlands Ranch,CO,DOUGLAS,Pet Animal Small Rescue,3/2/2026,39.5480789,-104.9739333,,2024.0,,,,,,,,
1016.0,Pepper's Senior Dog Sanctuary,,Littleton,CO,DOUGLAS,Pet Animal Sanctuary,3/2/2026,39.4639965,-105.0528761,80125.0,2024.0,,,,,,,,
1017.0,"Petco Animal Supplies Store, Inc",,Highlands Ranch,CO,DOUGLAS,Retail / Wholesale of Pet Animals,3/2/2026,39.5480789,-104.9739333,,2024.0,,,,,,,,
1018.0,"Petco Animal Supplies Store, Inc",,Highlands Ranch,CO,DOUGLAS,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.5480789,-104.9739333,,2024.0,,,,,,,,
1019.0,"Petco Animal Supplies Stores, Inc",Petco #2449,Castle Rock,CO,DOUGLAS,Retail / Wholesale of Pet Animals,3/2/2026,39.3722121,-104.8560902,,2024.0,,,,,,,,
1020.0,"Petco Animal Supplies Stores, Inc",Petco #2449,Castle Rock,CO,DOUGLAS,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.3722121,-104.8560902,,2024.0,,,,,,,,
1021.0,"PetSmart, Inc.",PetSmart - 1071,Parker,CO,DOUGLAS,Pet Boarding and/or Training,3/2/2026,39.5116743,-104.7648737,80134.0,2024.0,,,,,,,,
1022.0,"PetSmart, Inc.",PetSmart - 1071,Parker,CO,DOUGLAS,Retail / Wholesale of Pet Animals,3/2/2026,39.5116743,-104.7648737,80134.0,2024.0,,,,,,,,
1023.0,"PetSmart, Inc.",PetSmart - 1071,Parker,CO,DOUGLAS,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.5116743,-104.7648737,80134.0,2024.0,,,,,,,,
1024.0,"Petsmart, Inc.",PetSmart - 1183,Castle Rock,CO,DOUGLAS,Pet Boarding and/or Training,3/2/2026,39.4081337,-104.8614239,80104.0,2024.0,,,,,,,,
1025.0,"Petsmart, Inc.",PetSmart - 1183,Castle Rock,CO,DOUGLAS,Retail / Wholesale of Pet Animals,3/2/2026,39.4081337,-104.8614239,80104.0,2024.0,,,,,,,,
1026.0,"Petsmart, Inc.",PetSmart - 1183,Castle Rock,CO,DOUGLAS,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.4081337,-104.8614239,80104.0,2024.0,,,,,,,,
1027.0,"PetSmart, Inc.",PetSmart #220,Littleton,CO,DOUGLAS,Pet Boarding and/or Training,3/2/2026,39.613321,-105.0166498,,2024.0,,,,,,,,
1028.0,"PetSmart, Inc.",PetSmart #220,Littleton,CO,DOUGLAS,Retail / Wholesale of Pet Animals,3/2/2026,39.613321,-105.0166498,,2024.0,,,,,,,,
1029.0,"PetSmart, Inc.",PetSmart #220,Littleton,CO,DOUGLAS,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.613321,-105.0166498,,2024.0,,,,,,,,
1030.0,"PetSmart, Inc.",PetSmart - 3040,Highlands Ranch,CO,DOUGLAS,Pet Boarding and/or Training,3/2/2026,39.5467709,-104.9941076,80129.0,2024.0,,,,,,,,
1031.0,"PetSmart, Inc.",PetSmart - 3040,Highlands Ranch,CO,DOUGLAS,Retail / Wholesale of Pet Animals,3/2/2026,39.5467709,-104.9941076,80129.0,2024.0,,,,,,,,
1032.0,"PetSmart, Inc.",PetSmart - 3040,Highlands Ranch,CO,DOUGLAS,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.5467709,-104.9941076,80129.0,2024.0,,,,,,,,
1033.0,Polemi Holdings Inc,Paw Prints,Highlands Ranch,CO,DOUGLAS,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.5480789,-104.9739333,,2024.0,,,,,,,,
1034.0,Pound Pitties Dog Rescue,,Littleton,CO,DOUGLAS,Pet Animal Small Rescue,3/2/2026,39.613321,-105.0166498,,2024.0,,,,,,,,
1035.0,RAD K9 Dog Training,,PARKER,CO,DOUGLAS,Pet Transporter,3/2/2026,39.5186002,-104.7613633,,2024.0,,,,,,,,
1036.0,RAD K9 Dog Training,,PARKER,CO,DOUGLAS,Pet Boarding and/or Training,3/2/2026,39.5186002,-104.7613633,,2024.0,,,,,,,,
1037.0,"Redstone Animal Hospital, PLLC",My Pet's Place,Littleton,CO,DOUGLAS,Pet Boarding and/or Training,3/2/2026,39.5516586,-105.037117,80125.0,2024.0,,,,,,,,
1038.0,"Redstone Animal Hospital, PLLC",My Pet's Place,Littleton,CO,DOUGLAS,Pet Handler,3/2/2026,39.5516586,-105.037117,80125.0,2024.0,,,,,,,,
1039.0,"Redstone Animal Hospital, PLLC",My Pet's Place,Littleton,CO,DOUGLAS,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.5516586,-105.037117,80125.0,2024.0,,,,,,,,
1040.0,Rocky Mountain Lab Rescue,,Parker,CO,DOUGLAS,Pet Animal Large Rescue,3/2/2026,39.4908702,-104.7161515,80138.0,2024.0,,,,,,,,
1041.0,Rocky Mountain Yorkie Rescue,,Parker,CO,DOUGLAS,Pet Animal Small Rescue,3/2/2026,39.5186002,-104.7613633,,2024.0,,,,,,,,
1042.0,"Rocky Mtn Lucky Paws 1, LLC",Well Groomed Pets,Parker,CO,DOUGLAS,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.4908702,-104.7161515,80138.0,2024.0,,,,,,,,
1043.0,Ruff House Dog Ranch,,Larkspur,CO,DOUGLAS,Pet Boarding and/or Training,3/2/2026,39.1464718,-104.7582878,80118.0,2024.0,,,,,,,,
1044.0,Ruff House Dog Ranch,,Larkspur,CO,DOUGLAS,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.1464718,-104.7582878,80118.0,2024.0,,,,,,,,
1045.0,Scenthound Parker,Scenthound Parker,Parker,CO,DOUGLAS,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.4933767,-104.7796928,80134.0,2024.0,,,,,,,,
1046.0,Shear Doodle Ltd.,,Littleton,CO,DOUGLAS,Pet Grooming Facility - Mobile Groomer,3/2/2026,39.613321,-105.0166498,,2024.0,,,,,,,,
1047.0,"Sirius Canine Training And Consulting, Inc.",Come Sit Stay Pet Resort,Parker,CO,DOUGLAS,Pet Boarding and/or Training,3/2/2026,39.5186002,-104.7613633,,2024.0,,,,,,,,
1048.0,"Sirius Canine Training And Consulting, Inc.",Come Sit Stay Pet Resort,Parker,CO,DOUGLAS,Pet Handler,3/2/2026,39.5186002,-104.7613633,,2024.0,,,,,,,,
1049.0,"Sirius Canine Training And Consulting, Inc.",Come Sit Stay Pet Resort,Parker,CO,DOUGLAS,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.5186002,-104.7613633,,2024.0,,,,,,,,
1050.0,Stockton Corporation,Stockton's Plum Creek Kennel,Littleton,CO,DOUGLAS,Small Scale Dog Breeder,3/2/2026,39.613321,-105.0166498,,2024.0,,,,,,,,
1051.0,Sunflower House LLC,VIBES Pet Grooming,Castle Rock,CO,DOUGLAS,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.3722121,-104.8560902,,2024.0,,,,,,,,
1052.0,Susan R Jacob,Pup E Luv Dog Grooming,Parker,CO,DOUGLAS,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.5186002,-104.7613633,,2024.0,,,,,,,,
1053.0,Suzie SoftPaws,SoftPaws Pet Salon & Boutique,Parker,CO,DOUGLAS,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.4943849,-104.7631735,80134.0,2024.0,,,,,,,,
1054.0,"Tails Up, LLC",,Castle Rock,CO,DOUGLAS,Pet Boarding and/or Training,3/2/2026,39.3658154,-104.8509575,80104.0,2024.0,,,,,,,,
1055.0,The Dapper Dog Parlor Company,The Dapper Dog Parlor,Parker,CO,DOUGLAS,Pet Grooming Facility - Mobile Groomer,3/2/2026,39.5350329,-104.7904158,80134.0,2024.0,,,,,,,,
1056.0,The Dawggie Spa,"The Dawggie Spa, LLC",Castle Rock,CO,DOUGLAS,Pet Grooming Facility - Mobile Groomer,3/2/2026,39.3722121,-104.8560902,,2024.0,,,,,,,,
1057.0,The Farm at Canon Ridge,Canon Ridge Farms,Castle Rock,CO,DOUGLAS,Pet Boarding and/or Training,3/2/2026,39.2918401,-104.8281582,80104.0,2024.0,,,,,,,,
1058.0,The Good Dog Academy LLC.,The Good Dog Academy Day School and Learning Center,Parker,CO,DOUGLAS,Pet Boarding and/or Training,3/2/2026,39.5186002,-104.7613633,,2024.0,,,,,,,,
1059.0,The Grooming Lounge LLC,The Grooming Lounge,Castle Rock,CO,DOUGLAS,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.3678629,-104.8618329,80104.0,2024.0,,,,,,,,
1060.0,The Light of Dog LLC,,Sedalia,CO,DOUGLAS,Pet Boarding and/or Training,3/2/2026,39.33992,-104.96671,80135.0,2024.0,,,,,,,,
1061.0,The Wise Dog,,Castle Rock,Co,DOUGLAS,Pet Boarding and/or Training,3/2/2026,39.3723314,-104.8577493,80104.0,2024.0,,,,,,,,
1062.0,The Wise Dog,,Castle Rock,Co,DOUGLAS,Pet Handler,3/2/2026,39.3723314,-104.8577493,80104.0,2024.0,,,,,,,,
1063.0,Trevor's Animal Rescue,,Parker,CO,DOUGLAS,Pet Animal Large Rescue,3/2/2026,39.5186002,-104.7613633,,2024.0,,,,,,,,
1064.0,"UBU, Inc.",The Pooch Mobile,Castle Rock,CO,DOUGLAS,Pet Grooming Facility - Mobile Groomer,3/2/2026,39.3722121,-104.8560902,,2024.0,,,,,,,,
1065.0,UpDog Mobile Groomer,,Parker,CO,DOUGLAS,Pet Grooming Facility - Mobile Groomer,3/2/2026,39.5186002,-104.7613633,,2024.0,,,,,,,,
1066.0,Vanessa Woodall,,Castle Rock,CO,DOUGLAS,Pet Grooming Facility - Mobile Groomer,3/2/2026,39.3722121,-104.8560902,,2024.0,,,,,,,,
1067.0,"VCA Animal Hospitals, Inc.",VCA Mountainview Animal Hospital & Pet Lodge,Highlands Ranch,CO,DOUGLAS,Pet Boarding and/or Training,3/2/2026,39.56463309999999,-104.9226362,80126.0,2024.0,,,,,,,,
1068.0,VetCor of Colorado LLC,Castle Rock Cat Hospital,Castle Rock,CO,DOUGLAS,Pet Boarding and/or Training,3/2/2026,39.3722121,-104.8560902,,2024.0,,,,,,,,
1069.0,Wag N Wash / Left Moon Consulting Group,Wag N Wash of Highlands Ranch,Highlands Ranch,CO,DOUGLAS,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.5480789,-104.9739333,,2024.0,,,,,,,,
1070.0,Wags N Walks CO Inc.,Wags N Walks Colorado,Franktown,CO,DOUGLAS,Pet Boarding and/or Training,3/2/2026,39.3910535,-104.7497667,80116.0,2024.0,,,,,,,,
1071.0,Wags N Walks CO Inc.,Wags N Walks Colorado,Franktown,CO,DOUGLAS,Pet Handler,3/2/2026,39.3910535,-104.7497667,80116.0,2024.0,,,,,,,,
1072.0,Wags N Walks CO Inc.,Wags N Walks Colorado,Franktown,CO,DOUGLAS,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.3910535,-104.7497667,80116.0,2024.0,,,,,,,,
1073.0,"WellHaven PetHealth CO, LLC",WellHaven Pet Health,Lone Tree,CO,DOUGLAS,Pet Boarding and/or Training,3/2/2026,39.5344305,-104.8802991,80124.0,2024.0,,,,,,,,
1074.0,"William Moyle, Jr.",Lone Tree Veterinary Medical Center,Lone Tree,CO,DOUGLAS,Pet Boarding and/or Training,3/2/2026,39.5362858,-104.8855322,,2024.0,,,,,,,,
1075.0,"William Moyle, Jr.",Lone Tree Veterinary Medical Center,Lone Tree,CO,DOUGLAS,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.5362858,-104.8855322,,2024.0,,,,,,,,
1076.0,WNW Pet LLC,Wag N Wash,Castle Rock,CO,DOUGLAS,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.3722121,-104.8560902,,2024.0,,,,,,,,
1077.0,Woofies of Castle Rock,Woofies of Castle Rock,Larkspur,CO,DOUGLAS,Pet Grooming Facility - Mobile Groomer,3/2/2026,39.2286021,-104.887203,,2024.0,,,,,,,,
1078.0,WVP of Colorado LLC,Altitude Animal Hospital,Highlands Ranch,CO,DOUGLAS,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.5480789,-104.9739333,,2024.0,,,,,,,,
1079.0,Wynot Mobile Grooming,,Sedalia,CO,DOUGLAS,Pet Grooming Facility - Mobile Groomer,3/2/2026,39.4369336,-104.9597046,80135.0,2024.0,,,,,,,,
1080.0,At Doggishly Dapper Grooming Inc,,Gypsum,CO,EAGLE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.646029,-106.9418554,81637.0,2024.0,,,,,,,,
1081.0,"Avon Veterinary Center, Inc.",Avon Pet Centre,Avon,CO,EAGLE,Pet Boarding and/or Training,3/2/2026,39.6350534,-106.5221255,,2024.0,,,,,,,,
1082.0,"Avon Veterinary Center, Inc.",Avon Pet Centre,Avon,CO,EAGLE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.6350534,-106.5221255,,2024.0,,,,,,,,
1083.0,Barks n Bubbles,,Avon,CO,EAGLE,Pet Boarding and/or Training,3/2/2026,39.6350534,-106.5221255,,2024.0,,,,,,,,
1084.0,Barks n Bubbles,,Avon,CO,EAGLE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.6350534,-106.5221255,,2024.0,,,,,,,,
1085.0,Castle Peak Veterinary Service,Castle Peak Veterinary Service,Eagle,CO,EAGLE,Pet Boarding and/or Training,3/2/2026,39.6610438,-106.8224929,81631.0,2024.0,,,,,,,,
1086.0,Dawn Victorino,Ruff Cuts,Gypsum,CO,EAGLE,Pet Grooming Facility - Mobile Groomer,3/2/2026,39.6446532,-106.9491072,81637.0,2024.0,,,,,,,,
1087.0,Dogg House,,Basalt,CO,EAGLE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.3745868,-107.0834034,81621.0,2024.0,,,,,,,,
1088.0,Doggie Style LLC,,Edwards,CO,EAGLE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.6425245,-106.5896836,81632.0,2024.0,,,,,,,,
1089.0,Eagle County Animal Shelter,,Eagle,CO,EAGLE,Pet Animal Small Shelter,3/2/2026,39.6542086,-106.8265908,81631.0,2024.0,,,,,,,,
1090.0,Eagle Valley Humane Society,,Eagle,CO,EAGLE,Pet Animal Small Shelter,3/2/2026,39.6579286,-106.8273402,81631.0,2024.0,,,,,,,,
1091.0,"FT Pets, LLC",Fresh Tracks Pet Shoppe,Avon,CO,EAGLE,Pet Grooming Facility - Self Wash Facility,3/2/2026,39.6350534,-106.5221255,,2024.0,,,,,,,,
1092.0,Happy Dog Grooming,,Gypsum,CO,EAGLE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.6464891,-106.9390424,81637.0,2024.0,,,,,,,,
1093.0,Katie Cox,,Gypsum,CO,EAGLE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.6446532,-106.9491072,81637.0,2024.0,,,,,,,,
1094.0,Mountain K9 LLC,,Avon,CO,EAGLE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.6280217,-106.5025265,81620.0,2024.0,,,,,,,,
1095.0,"Mountain Musher, Inc.",,Bond,CO,EAGLE,Commercial Pet Animal Facility,3/2/2026,39.8736582,-106.6878099,80423.0,2024.0,,,,,,,,
1096.0,Oracle K9 Traning,Oracle K9 Traning,Avon,CO,EAGLE,Pet Boarding and/or Training,3/2/2026,39.6350534,-106.5221255,,2024.0,,,,,,,,
1097.0,Oracle K9 Traning,Oracle K9 Traning,Avon,CO,EAGLE,Pet Handler,3/2/2026,39.6350534,-106.5221255,,2024.0,,,,,,,,
1098.0,Quantum Pet Supply Inc,RJ Paddywack's,Carbondale,CO,EAGLE,Retail / Wholesale of Pet Animals,3/2/2026,39.4022054,-107.2111628,81623.0,2024.0,,,,,,,,
1099.0,Quantum Pet Supply Inc,RJ Paddywack's,Carbondale,CO,EAGLE,Pet Grooming Facility - Self Wash Facility,3/2/2026,39.4022054,-107.2111628,81623.0,2024.0,,,,,,,,
1100.0,Team Leo Animal Rescue,Vail Doggie Day Spa,Avon,CO,EAGLE,Pet Animal Small Rescue,3/2/2026,39.6219458,-106.4731514,81620.0,2024.0,,,,,,,,
1101.0,"The Floofy Snoot, LLC",,Eagle,CO,EAGLE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.6530041,-106.8280424,81631.0,2024.0,,,,,,,,
1102.0,Top shelf grooming LLC,,Edwards,CO,EAGLE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.644986,-106.5942,81632.0,2024.0,,,,,,,,
1103.0,"Training by Terena, LLC",Canine Country School,Gypsum,CO,EAGLE,Pet Boarding and/or Training,3/2/2026,39.6446532,-106.9491072,81637.0,2024.0,,,,,,,,
1104.0,Vail Doggie Day Spa and Lodging Inc.,Vail Doggie Day Spa,Avon,CO,EAGLE,Pet Boarding and/or Training,3/2/2026,39.6219457,-106.4731514,81620.0,2024.0,,,,,,,,
1105.0,Vail Doggie Day Spa and Lodging Inc.,Vail Doggie Day Spa,Avon,CO,EAGLE,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.6219457,-106.4731514,81620.0,2024.0,,,,,,,,
1106.0,Valentine Dog Training LLC,,Avon,CO,EAGLE,Pet Boarding and/or Training,3/2/2026,39.6547328,-106.5411718,81620.0,2024.0,,,,,,,,
1107.0,"Walkin' the Dog, Inc.",,Gypsum,CO,EAGLE,Pet Boarding and/or Training,3/2/2026,39.6446532,-106.9491072,81637.0,2024.0,,,,,,,,
1108.0,Wanderlust Dogs Eagle LLC,,Eagle,CO,EAGLE,Pet Boarding and/or Training,3/2/2026,39.6633324,-106.8202805,81631.0,2024.0,,,,,,,,
1109.0,4 Your Paws Only Mobile Grooming LLC,,Peyton,CO,EL PASO,Pet Grooming Facility - Mobile Groomer,3/2/2026,39.0284685,-104.4841284,80831.0,2024.0,,,,,,,,
1110.0,9 Lives Rescue,,Colorado Springs,CO,EL PASO,Pet Animal Small Rescue,3/2/2026,38.8353142,-104.8216009,,2024.0,,,,,,,,
1111.0,A Better Way pet services,,Colorado Springs,CO,EL PASO,Pet Grooming Facility - Secondary Facility Owner,3/2/2026,38.9206873,-104.7868994,80918.0,2024.0,,,,,,,,
1112.0,A Furry Affair of Colorado,,Colorado Springs,CO,EL PASO,Pet Grooming Facility - Primary Facility Owner,3/2/2026,38.89658780000001,-104.7394503,80917.0,2024.0,,,,,,,,
1113.0,A Touch of Magic Grooming,A Touch of Magic Grooming,Colorado Springs,CO,EL PASO,Pet Grooming Facility - Primary Facility Owner,3/2/2026,38.856206,-104.8652906,80904.0,2024.0,,,,,,,,
1114.0,"A+ Pet Spa, LLC",,Colorado Springs,CO,EL PASO,Pet Grooming Facility - Primary Facility Owner,3/2/2026,38.8557046,-104.8796917,80904.0,2024.0,,,,,,,,
1115.0,Alexandra N Sestokas,Beyond Beautiful Boxers,Colorado Springs,CO,EL PASO,Small Scale Dog Breeder,3/2/2026,38.8822747,-104.8346378,80907.0,2024.0,,,,,,,,
1116.0,All Dogs Unleashed Colorado LLC,,Colorado Springs,CO,EL PASO,Pet Boarding and/or Training,3/2/2026,38.880633,-104.8122286,80907.0,2024.0,,,,,,,,
1117.0,All Dogs Unleashed Colorado LLC,,Colorado Springs,CO,EL PASO,Pet Handler,3/2/2026,38.880633,-104.8122286,80907.0,2024.0,,,,,,,,
1118.0,All Dogs Unleashed Colorado LLC,,Colorado Springs,CO,EL PASO,Pet Grooming Facility - Primary Facility Owner,3/2/2026,38.880633,-104.8122286,80907.0,2024.0,,,,,,,,
1119.0,Allure Dog Training,Charmed Dog Training,Peyton colorado,CO,EL PASO,Pet Handler,3/2/2026,39.0284685,-104.4841284,80831.0,2024.0,,,,,,,,
1120.0,Altitude K9 Services,AK9S,Colorado Springs,CO,EL PASO,Pet Boarding and/or Training,3/2/2026,38.9152322,-104.7368713,80918.0,2024.0,,,,,,,,
1121.0,Altitude K9 Services,AK9S,Colorado Springs,CO,EL PASO,Pet Grooming Facility - Primary Facility Owner,3/2/2026,38.9152322,-104.7368713,80918.0,2024.0,,,,,,,,
1122.0,Alyxandra E Eubanks,Snazzy Snout,Colorado Springs,CO,EL PASO,Pet Grooming Facility - Primary Facility Owner,3/2/2026,38.8353142,-104.8216009,,2024.0,,,,,,,,
1123.0,American Dog Tails LLC,American Dog Tails LLC,Colorado Springs,CO,EL PASO,Pet Grooming Facility - Mobile Groomer,3/2/2026,38.8353142,-104.8216009,,2024.0,,,,,,,,
1124.0,Ann Malburg,Colorful Quills,Peyton,CO,EL PASO,Small Animal Breeder,3/2/2026,39.0284685,-104.4841284,80831.0,2024.0,,,,,,,,
1125.0,Anna Sinclair,Trinity Bird Gallery,Colorado Springs,CO,EL PASO,Bird Breeder,3/2/2026,38.8353142,-104.8216009,,2024.0,,,,,,,,
1126.0,Anna Sinclair,Trinity Bird Gallery,Colorado Springs,CO,EL PASO,Bird Band,3/2/2026,38.8353142,-104.8216009,,2024.0,,,,,,,,
1127.0,Anna's Aussies,,Calhan,CO,EL PASO,Small Scale Dog Breeder,3/2/2026,39.0355459,-104.297186,80808.0,2024.0,,,,,,,,
1128.0,Anne W. Andrews,Top Dog Mobile Pet Grooming Salon,Manitou Springs,CO,EL PASO,Pet Grooming Facility - Mobile Groomer,3/2/2026,38.8575579,-104.9128177,,2024.0,,,,,,,,
1129.0,Au Naturel Mobile Dog Spa,Mobile dog groomer,Colorado Springs,CO,EL PASO,Pet Grooming Facility - Mobile Groomer,3/2/2026,38.8859072,-104.7564205,80917.0,2024.0,,,,,,,,
1130.0,Barnes Ace Inc.,Bon Pet Supply,Colorado Springs,CO,EL PASO,Pet Grooming Facility - Self Wash Facility,3/2/2026,38.8714707,-104.7593797,80917.0,2024.0,,,,,,,,
1131.0,Bearpoint Kennel LLC,,Calhan,CO,EL PASO,Pet Boarding and/or Training,3/2/2026,38.97334,-104.179012,80808.0,2024.0,,,,,,,,
1132.0,Bearpoint Kennel LLC,,Calhan,CO,EL PASO,Pet Handler,3/2/2026,38.97334,-104.179012,80808.0,2024.0,,,,,,,,
1133.0,Bearpoint Kennel LLC,,Calhan,CO,EL PASO,Large Scale Dog Breeder,3/2/2026,38.97334,-104.179012,80808.0,2024.0,,,,,,,,
1134.0,Best Dog Groomers Colorado Springs,,Colorado Springs,CO,EL PASO,Pet Grooming Facility - Primary Facility Owner,3/2/2026,38.9280913,-104.7665349,80918.0,2024.0,,,,,,,,
1135.0,Black Forest Dog Resort LLC,Black Forest Dog Resort,Colorado Springs,CO,EL PASO,Pet Boarding and/or Training,3/2/2026,38.9801729,-104.6440023,80908.0,2024.0,,,,,,,,
1136.0,Black Forest Dog Resort LLC,Black Forest Dog Resort,Colorado Springs,CO,EL PASO,Pet Grooming Facility - Primary Facility Owner,3/2/2026,38.9801729,-104.6440023,80908.0,2024.0,,,,,,,,
1137.0,Boardmoor Pet Resort LLC,,Fountain,CO,EL PASO,Pet Boarding and/or Training,3/2/2026,38.7058818,-104.7213449,80817.0,2024.0,,,,,,,,
1138.0,Boardmoor Pet Resort LLC,,Fountain,CO,EL PASO,Pet Grooming Facility - Primary Facility Owner,3/2/2026,38.7058818,-104.7213449,80817.0,2024.0,,,,,,,,
1139.0,Bonnie Robinson,Goldendoodles of Colorado,Peyton,CO,EL PASO,Small Scale Dog Breeder,3/2/2026,39.0284685,-104.4841284,80831.0,2024.0,,,,,,,,
1140.0,Brian Williams,,Colorado Springs,CO,EL PASO,Pet Grooming Facility - Mobile Groomer,3/2/2026,38.8371275,-104.8397526,,2024.0,,,,,,,,
1141.0,"Brown Veterinary Hospital, Inc.",Broadmoor Bluffs,Colorado Springs,CO,EL PASO,Pet Boarding and/or Training,3/2/2026,38.8019583,-104.8242817,80906.0,2024.0,,,,,,,,
1142.0,Buddy's Haven INC,Mobile Grooming,Yoder,CO,EL PASO,Pet Grooming Facility - Mobile Groomer,3/2/2026,38.83978880000001,-104.2219735,,2024.0,,,,,,,,
1143.0,Calhan Veterinary Clinic P.C.,,Calhan,CO,EL PASO,Pet Boarding and/or Training,3/2/2026,39.0245018,-104.2927322,80808.0,2024.0,,,,,,,,
1144.0,Calling All Dogs Mobile Grooming,,Fountain,CO,EL PASO,Pet Grooming Facility - Mobile Groomer,3/2/2026,38.682219,-104.7008056,,2024.0,,,,,,,,
1145.0,"Carros, Inc.",Wag N Wash,Monument,CO,EL PASO,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.0916586,-104.872758,,2024.0,,,,,,,,
1146.0,Catology LLC,,Colorado Springs,CO,EL PASO,Pet Boarding and/or Training,3/2/2026,38.917932,-104.8240698,80919.0,2024.0,,,,,,,,
1147.0,Catology LLC,,Colorado Springs,CO,EL PASO,Pet Grooming Facility - Primary Facility Owner,3/2/2026,38.917932,-104.8240698,80919.0,2024.0,,,,,,,,
1148.0,Cavalli's Husky & Wolfdog Rescue,,Fountain,CO,EL PASO,Pet Animal Small Rescue,3/2/2026,38.682219,-104.7008056,,2024.0,,,,,,,,
1149.0,Cheryl L McIntyre,,Colorado Springs,CO,EL PASO,Independent Contractor (IC) Pet Groomer,3/2/2026,38.8353142,-104.8216009,,2024.0,,,,,,,,
1150.0,Christanne S Wirick,Chris Canine Creations,Colorado Springs,CO,EL PASO,Pet Grooming Facility - Primary Facility Owner,3/2/2026,38.8823002,-104.8344801,80907.0,2024.0,,,,,,,,
1151.0,Christina Harris,,colorado springs,CO,EL PASO,Pet Grooming Facility - Primary Facility Owner,3/2/2026,38.8353142,-104.8216009,,2024.0,,,,,,,,
1152.0,Chrystal Paws Dog Grooming,,Fountain,CO,EL PASO,Pet Grooming Facility - Primary Facility Owner,3/2/2026,38.66680729999999,-104.6745478,80817.0,2024.0,,,,,,,,
1153.0,Colorado K9 Cuts LLC,,Colorado Springs,CO,EL PASO,Pet Grooming Facility - Mobile Groomer,3/2/2026,38.8353142,-104.8216009,,2024.0,,,,,,,,
1154.0,Colorado Springs All Breed Rescue,All Breed Rescue & Training,Colorado Springs,CO,EL PASO,Pet Animal Small Rescue,3/2/2026,38.8748764,-104.8143374,80907.0,2024.0,,,,,,,,
1155.0,Colorado Wyoming Vizsla Rescue Group Inc.,,Colorado Springs,CO,EL PASO,Pet Animal Small Rescue,3/2/2026,38.8353142,-104.8216009,,2024.0,,,,,,,,
1156.0,Comfort & Joy Cat Cafe LLLP,,Colorado Springs,CO,EL PASO,Commercial Pet Animal Facility,3/2/2026,38.8248284,-104.8218017,80904.0,2024.0,,,,,,,,
1157.0,Corah Mobley,Mutt of Honor,Colorado Springs,CO,EL PASO,Pet Handler,3/2/2026,38.8353142,-104.8216009,,2024.0,,,,,,,,
1158.0,Dale R. Parker,Jackson Creek Kennel,Peyton,CO,EL PASO,Pet Boarding and/or Training,3/2/2026,39.0284685,-104.4841284,80831.0,2024.0,,,,,,,,
1159.0,"Dalmatian Rescue of Colorado, Inc.",,Colorado Springs,CO,EL PASO,Pet Animal Small Rescue,3/2/2026,38.9201314,-104.7962014,80918.0,2024.0,,,,,,,,
1160.0,Dandy Ventures Inc.,Pet Supplies Plus 4093,Colorado Springs,CO,EL PASO,Retail / Wholesale of Pet Animals,3/2/2026,38.8353142,-104.8216009,,2024.0,,,,,,,,
